date,pm2_5,pm10,carbon_dioxide,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-01-01 00:00:00+00:00,26.9,28.3,460.0,517.0,7.7,12.2,79.0
2025-01-01 01:00:00+00:00,27.2,28.9,460.0,707.0,14.1,13.1,72.0
2025-01-01 02:00:00+00:00,30.0,31.8,460.0,991.0,22.8,14.3,63.0
2025-01-01 03:00:00+00:00,34.9,36.8,460.0,1164.0,27.7,16.0,62.0
2025-01-01 04:00:00+00:00,38.4,40.0,459.0,1122.0,25.4,18.5,74.0
2025-01-01 05:00:00+00:00,40.3,42.3,457.0,969.0,19.4,21.4,94.0
2025-01-01 06:00:00+00:00,40.9,43.3,455.0,819.0,14.1,23.4,112.0
2025-01-01 07:00:00+00:00,38.0,41.0,453.0,692.0,10.9,23.7,125.0
2025-01-01 08:00:00+00:00,35.2,39.6,451.0,568.0,8.4,23.0,137.0
2025-01-01 09:00:00+00:00,33.2,39.5,450.0,497.0,7.5,22.5,143.0
2025-01-01 10:00:00+00:00,32.7,39.8,450.0,491.0,7.6,22.6,145.0
2025-01-01 11:00:00+00:00,32.4,40.4,450.0,538.0,9.3,22.8,141.0
2025-01-01 12:00:00+00:00,35.7,44.0,452.0,657.0,15.0,23.5,133.0
2025-01-01 13:00:00+00:00,47.4,52.7,456.0,927.0,29.0,22.3,108.0
2025-01-01 14:00:00+00:00,53.8,57.5,462.0,1269.0,47.7,20.7,75.0
2025-01-01 15:00:00+00:00,53.7,56.7,465.0,1456.0,57.7,19.2,53.0
2025-01-01 16:00:00+00:00,53.2,56.0,465.0,1346.0,50.6,18.1,54.0
2025-01-01 17:00:00+00:00,53.2,55.9,462.0,1083.0,34.7,17.2,66.0
2025-01-01 18:00:00+00:00,53.6,56.6,460.0,865.0,21.7,16.4,76.0
2025-01-01 19:00:00+00:00,53.6,56.8,459.0,772.0,16.0,15.8,79.0
2025-01-01 20:00:00+00:00,52.6,56.2,458.0,726.0,13.0,15.4,79.0
2025-01-01 21:00:00+00:00,51.1,54.8,458.0,692.0,11.0,15.2,79.0
2025-01-01 22:00:00+00:00,49.6,53.3,458.0,634.0,8.5,15.2,80.0
2025-01-01 23:00:00+00:00,48.5,52.0,458.0,588.0,7.0,15.5,82.0
2025-01-02 00:00:00+00:00,48.7,52.5,459.0,633.0,8.5,16.2,80.0
2025-01-02 01:00:00+00:00,48.3,52.3,461.0,860.0,15.6,17.6,73.0
2025-01-02 02:00:00+00:00,50.5,54.2,464.0,1176.0,25.2,19.6,65.0
2025-01-02 03:00:00+00:00,54.5,57.9,465.0,1387.0,30.8,21.3,64.0
2025-01-02 04:00:00+00:00,56.1,58.9,464.0,1404.0,28.8,22.5,78.0
2025-01-02 05:00:00+00:00,54.1,57.0,462.0,1315.0,22.9,23.3,99.0
2025-01-02 06:00:00+00:00,44.1,47.4,460.0,1184.0,17.4,24.0,119.0
2025-01-02 07:00:00+00:00,30.2,33.6,457.0,976.0,13.3,24.3,135.0
2025-01-02 08:00:00+00:00,24.1,27.8,454.0,727.0,9.7,24.3,149.0
2025-01-02 09:00:00+00:00,22.7,26.7,453.0,608.0,8.0,24.6,158.0
2025-01-02 10:00:00+00:00,22.6,26.6,451.0,563.0,5.7,24.9,163.0
2025-01-02 11:00:00+00:00,23.2,27.0,451.0,648.0,5.3,25.5,164.0
2025-01-02 12:00:00+00:00,41.9,50.4,459.0,1207.0,16.4,28.0,157.0
2025-01-02 13:00:00+00:00,59.6,66.6,484.0,2815.0,45.1,31.5,117.0
2025-01-02 14:00:00+00:00,79.2,85.4,516.0,4897.0,84.0,36.2,62.0
2025-01-02 15:00:00+00:00,87.3,92.4,537.0,6071.0,109.1,38.3,22.0
2025-01-02 16:00:00+00:00,83.1,87.5,536.0,5523.0,107.4,35.6,12.0
2025-01-02 17:00:00+00:00,76.4,79.4,523.0,4067.0,91.8,30.2,17.0
2025-01-02 18:00:00+00:00,70.1,72.9,509.0,2763.0,76.9,25.2,24.0
2025-01-02 19:00:00+00:00,66.4,69.2,494.0,1949.0,67.8,21.1,28.0
2025-01-02 20:00:00+00:00,64.3,68.0,478.0,1287.0,59.3,17.4,33.0
2025-01-02 21:00:00+00:00,63.8,68.0,467.0,823.0,50.3,14.7,39.0
2025-01-02 22:00:00+00:00,64.0,68.5,463.0,589.0,38.2,13.6,47.0
2025-01-02 23:00:00+00:00,64.3,68.9,464.0,552.0,25.6,13.6,54.0
2025-01-03 00:00:00+00:00,65.7,70.5,467.0,668.0,13.0,14.3,71.0
2025-01-03 01:00:00+00:00,67.1,72.2,473.0,1039.0,22.4,15.8,60.0
2025-01-03 02:00:00+00:00,71.0,76.4,481.0,1561.0,35.1,18.1,45.0
2025-01-03 03:00:00+00:00,77.5,82.9,485.0,1878.0,42.6,20.3,43.0
2025-01-03 04:00:00+00:00,80.3,84.5,481.0,1794.0,40.1,21.7,62.0
2025-01-03 05:00:00+00:00,74.7,81.0,473.0,1505.0,32.4,23.2,93.0
2025-01-03 06:00:00+00:00,59.6,68.7,466.0,1241.0,25.0,26.5,122.0
2025-01-03 07:00:00+00:00,51.1,59.5,462.0,1070.0,19.1,33.7,146.0
2025-01-03 08:00:00+00:00,50.8,58.6,460.0,923.0,13.5,42.7,167.0
2025-01-03 09:00:00+00:00,51.0,58.3,458.0,832.0,10.2,49.6,183.0
2025-01-03 10:00:00+00:00,52.4,59.5,457.0,811.0,9.9,53.1,193.0
2025-01-03 11:00:00+00:00,54.0,61.0,457.0,844.0,12.0,54.4,197.0
2025-01-03 12:00:00+00:00,61.7,70.8,458.0,916.0,16.6,54.3,191.0
2025-01-03 13:00:00+00:00,71.0,78.7,459.0,1028.0,27.7,48.8,165.0
2025-01-03 14:00:00+00:00,75.4,82.4,461.0,1179.0,43.1,41.1,128.0
2025-01-03 15:00:00+00:00,75.7,83.1,464.0,1344.0,55.7,35.2,97.0
2025-01-03 16:00:00+00:00,75.7,83.1,469.0,1526.0,62.8,32.9,77.0
2025-01-03 17:00:00+00:00,78.2,85.9,474.0,1723.0,67.2,32.3,63.0
2025-01-03 18:00:00+00:00,82.9,91.3,480.0,1901.0,69.5,31.8,52.0
2025-01-03 19:00:00+00:00,84.5,93.8,487.0,2086.0,70.2,30.8,43.0
2025-01-03 20:00:00+00:00,85.0,94.3,494.0,2254.0,68.9,29.8,37.0
2025-01-03 21:00:00+00:00,82.7,91.5,498.0,2295.0,65.5,28.8,33.0
2025-01-03 22:00:00+00:00,80.1,88.5,498.0,2078.0,57.8,27.7,33.0
2025-01-03 23:00:00+00:00,78.2,86.6,495.0,1735.0,48.0,26.6,36.0
2025-01-04 00:00:00+00:00,84.1,92.7,493.0,1555.0,46.0,27.7,33.0
2025-01-04 01:00:00+00:00,82.7,92.9,495.0,1763.0,51.6,29.2,23.0
2025-01-04 02:00:00+00:00,86.4,97.6,498.0,2133.0,58.7,31.3,11.0
2025-01-04 03:00:00+00:00,98.0,108.3,497.0,2276.0,59.3,32.4,11.0
2025-01-04 04:00:00+00:00,108.7,114.8,487.0,1956.0,47.1,31.8,36.0
2025-01-04 05:00:00+00:00,55.1,76.4,473.0,1409.0,28.4,30.1,73.0
2025-01-04 06:00:00+00:00,32.5,64.5,461.0,948.0,13.8,28.2,104.0
2025-01-04 07:00:00+00:00,28.1,59.6,455.0,687.0,7.9,25.9,120.0
2025-01-04 08:00:00+00:00,25.4,50.9,451.0,513.0,6.2,23.3,130.0
2025-01-04 09:00:00+00:00,24.1,45.5,448.0,403.0,5.9,21.5,134.0
2025-01-04 10:00:00+00:00,23.5,44.4,447.0,357.0,5.6,21.1,133.0
2025-01-04 11:00:00+00:00,22.6,46.0,446.0,375.0,6.8,21.5,126.0
2025-01-04 12:00:00+00:00,21.7,48.0,447.0,428.0,10.2,20.8,111.0
2025-01-04 13:00:00+00:00,25.4,47.7,448.0,532.0,19.8,20.2,93.0
2025-01-04 14:00:00+00:00,26.6,48.9,450.0,671.0,32.8,19.3,67.0
2025-01-04 15:00:00+00:00,24.2,48.0,452.0,771.0,41.6,18.4,49.0
2025-01-04 16:00:00+00:00,21.2,44.1,453.0,780.0,41.5,17.4,45.0
2025-01-04 17:00:00+00:00,19.7,40.4,454.0,750.0,37.2,16.3,49.0
2025-01-04 18:00:00+00:00,19.8,38.5,456.0,764.0,34.8,15.4,49.0
2025-01-04 19:00:00+00:00,21.8,40.6,460.0,891.0,37.7,15.0,41.0
2025-01-04 20:00:00+00:00,25.5,45.6,464.0,1061.0,42.5,14.8,29.0
2025-01-04 21:00:00+00:00,29.4,48.3,468.0,1148.0,45.2,14.6,21.0
2025-01-04 22:00:00+00:00,31.4,45.3,471.0,1043.0,42.9,13.8,19.0
2025-01-04 23:00:00+00:00,32.1,44.1,473.0,853.0,38.4,12.9,19.0
2025-01-05 00:00:00+00:00,36.2,51.3,474.0,779.0,36.7,15.1,24.0
2025-01-05 01:00:00+00:00,41.3,53.7,475.0,952.0,41.2,17.3,22.0
2025-01-05 02:00:00+00:00,49.8,60.3,476.0,1240.0,47.0,20.4,21.0
2025-01-05 03:00:00+00:00,59.1,67.5,475.0,1443.0,48.6,23.3,28.0
2025-01-05 04:00:00+00:00,61.0,66.4,473.0,1491.0,42.4,25.6,50.0
2025-01-05 05:00:00+00:00,52.3,57.9,470.0,1454.0,31.9,27.7,80.0
2025-01-05 06:00:00+00:00,42.4,50.6,466.0,1347.0,22.8,29.8,106.0
2025-01-05 07:00:00+00:00,32.0,50.1,461.0,1126.0,16.6,32.2,123.0
2025-01-05 08:00:00+00:00,28.4,48.0,456.0,834.0,11.7,34.6,136.0
2025-01-05 09:00:00+00:00,28.9,47.6,452.0,617.0,8.9,36.4,145.0
2025-01-05 10:00:00+00:00,29.8,48.8,450.0,520.0,7.7,37.7,151.0
2025-01-05 11:00:00+00:00,30.3,50.5,450.0,499.0,8.6,38.4,153.0
2025-01-05 12:00:00+00:00,38.9,57.0,451.0,563.0,14.4,40.1,153.0
2025-01-05 13:00:00+00:00,47.6,63.3,453.0,760.0,31.7,37.1,122.0
2025-01-05 14:00:00+00:00,52.6,68.5,456.0,1042.0,55.6,32.9,78.0
2025-01-05 15:00:00+00:00,49.6,67.1,460.0,1282.0,73.4,29.4,43.0
2025-01-05 16:00:00+00:00,46.7,64.3,465.0,1472.0,79.9,27.7,25.0
2025-01-05 17:00:00+00:00,47.1,62.4,471.0,1619.0,80.3,26.6,16.0
2025-01-05 18:00:00+00:00,51.1,62.4,473.0,1616.0,77.6,25.0,11.0
2025-01-05 19:00:00+00:00,50.4,58.4,469.0,1343.0,72.1,21.9,9.0
2025-01-05 20:00:00+00:00,43.8,50.1,463.0,920.0,63.6,18.3,12.0
2025-01-05 21:00:00+00:00,37.0,42.1,458.0,594.0,54.4,15.2,16.0
2025-01-05 22:00:00+00:00,31.9,36.4,457.0,433.0,43.4,13.0,22.0
2025-01-05 23:00:00+00:00,28.5,32.6,457.0,369.0,31.8,11.5,29.0
2025-01-06 00:00:00+00:00,31.3,35.5,459.0,450.0,37.8,11.4,20.0
2025-01-06 01:00:00+00:00,29.7,33.5,464.0,804.0,41.7,12.5,15.0
2025-01-06 02:00:00+00:00,33.4,37.1,471.0,1304.0,46.6,14.3,9.0
2025-01-06 03:00:00+00:00,41.3,45.2,474.0,1612.0,47.4,17.3,13.0
2025-01-06 04:00:00+00:00,41.2,45.2,471.0,1557.0,40.4,23.2,38.0
2025-01-06 05:00:00+00:00,32.4,39.7,466.0,1312.0,29.4,30.3,73.0
2025-01-06 06:00:00+00:00,22.2,33.3,460.0,1055.0,20.0,34.4,101.0
2025-01-06 07:00:00+00:00,18.7,28.3,455.0,810.0,14.2,33.1,115.0
2025-01-06 08:00:00+00:00,17.3,24.7,449.0,555.0,10.2,28.9,123.0
2025-01-06 09:00:00+00:00,15.9,21.6,446.0,397.0,8.0,24.9,126.0
2025-01-06 10:00:00+00:00,14.6,18.8,445.0,356.0,6.2,21.9,127.0
2025-01-06 11:00:00+00:00,13.1,16.1,446.0,412.0,6.2,19.1,125.0
2025-01-06 12:00:00+00:00,15.4,16.8,449.0,622.0,13.0,21.4,114.0
2025-01-06 13:00:00+00:00,31.3,32.2,457.0,1171.0,34.8,25.5,85.0
2025-01-06 14:00:00+00:00,50.1,50.6,467.0,1874.0,64.5,30.8,45.0
2025-01-06 15:00:00+00:00,52.6,53.0,473.0,2226.0,83.9,32.5,17.0
2025-01-06 16:00:00+00:00,41.0,41.3,470.0,1896.0,84.5,27.4,11.0
2025-01-06 17:00:00+00:00,29.3,29.7,461.0,1216.0,74.8,18.7,17.0
2025-01-06 18:00:00+00:00,23.5,24.0,455.0,677.0,62.5,11.7,26.0
2025-01-06 19:00:00+00:00,20.5,21.5,453.0,481.0,48.0,8.6,38.0
2025-01-06 20:00:00+00:00,18.3,20.0,453.0,426.0,30.8,7.3,53.0
2025-01-06 21:00:00+00:00,16.3,18.5,453.0,392.0,17.6,6.5,65.0
2025-01-06 22:00:00+00:00,14.7,16.9,451.0,314.0,10.6,5.9,73.0
2025-01-06 23:00:00+00:00,13.2,15.3,450.0,258.0,7.6,5.9,78.0
2025-01-07 00:00:00+00:00,13.2,15.0,449.0,298.0,9.5,6.5,71.0
2025-01-07 01:00:00+00:00,12.8,14.6,451.0,529.0,15.9,7.1,64.0
2025-01-07 02:00:00+00:00,14.4,16.1,455.0,856.0,24.5,8.1,55.0
2025-01-07 03:00:00+00:00,18.5,20.1,457.0,1071.0,29.3,9.6,53.0
2025-01-07 04:00:00+00:00,21.0,22.5,457.0,1073.0,27.0,12.1,64.0
2025-01-07 05:00:00+00:00,18.9,20.8,455.0,962.0,21.0,15.0,82.0
2025-01-07 06:00:00+00:00,16.9,18.6,453.0,831.0,15.5,17.4,99.0
2025-01-07 07:00:00+00:00,14.9,15.9,450.0,676.0,11.7,18.5,112.0
2025-01-07 08:00:00+00:00,14.0,14.8,448.0,502.0,8.4,19.1,124.0
2025-01-07 09:00:00+00:00,13.8,14.4,446.0,412.0,6.8,19.5,132.0
2025-01-07 10:00:00+00:00,13.9,14.5,446.0,452.0,5.2,19.9,138.0
2025-01-07 11:00:00+00:00,14.3,14.8,448.0,577.0,5.2,20.1,139.0
2025-01-07 12:00:00+00:00,15.7,15.7,450.0,755.0,12.9,20.9,125.0
2025-01-07 13:00:00+00:00,27.2,27.2,454.0,1041.0,34.7,23.0,94.0
2025-01-07 14:00:00+00:00,45.9,45.9,459.0,1380.0,64.7,25.9,51.0
2025-01-07 15:00:00+00:00,49.9,49.9,463.0,1576.0,85.9,27.3,20.0
2025-01-07 16:00:00+00:00,44.5,44.5,464.0,1511.0,91.3,26.0,11.0
2025-01-07 17:00:00+00:00,38.8,38.8,464.0,1303.0,87.9,23.3,14.0
2025-01-07 18:00:00+00:00,34.6,34.6,464.0,1105.0,80.4,20.8,20.0
2025-01-07 19:00:00+00:00,31.9,31.9,463.0,962.0,67.8,18.8,27.0
2025-01-07 20:00:00+00:00,29.3,29.3,462.0,829.0,51.0,17.0,37.0
2025-01-07 21:00:00+00:00,26.7,26.7,461.0,725.0,37.0,15.6,45.0
2025-01-07 22:00:00+00:00,24.0,24.0,461.0,611.0,27.5,14.7,49.0
2025-01-07 23:00:00+00:00,21.7,21.7,463.0,525.0,20.8,14.2,52.0
2025-01-08 00:00:00+00:00,23.0,23.0,465.0,606.0,25.6,13.0,37.0
2025-01-08 01:00:00+00:00,21.0,21.1,470.0,1027.0,31.2,13.8,29.0
2025-01-08 02:00:00+00:00,22.6,22.6,477.0,1614.0,38.6,15.2,20.0
2025-01-08 03:00:00+00:00,31.0,31.0,480.0,1982.0,42.3,17.5,21.0
2025-01-08 04:00:00+00:00,31.9,31.9,476.0,1932.0,39.1,21.2,43.0
2025-01-08 05:00:00+00:00,29.1,29.2,469.0,1663.0,32.2,25.9,75.0
2025-01-08 06:00:00+00:00,22.4,22.4,462.0,1381.0,25.9,30.7,103.0
2025-01-08 07:00:00+00:00,17.8,18.0,457.0,1125.0,21.1,35.7,121.0
2025-01-08 08:00:00+00:00,17.6,18.2,454.0,857.0,16.9,40.8,134.0
2025-01-08 09:00:00+00:00,18.9,19.6,451.0,668.0,14.7,45.1,143.0
2025-01-08 10:00:00+00:00,20.8,21.5,449.0,579.0,14.0,48.7,152.0
2025-01-08 11:00:00+00:00,22.6,23.3,448.0,568.0,15.3,51.5,157.0
2025-01-08 12:00:00+00:00,26.8,26.9,449.0,664.0,20.2,55.3,154.0
2025-01-08 13:00:00+00:00,34.2,34.3,453.0,954.0,35.9,50.8,126.0
2025-01-08 14:00:00+00:00,40.5,40.7,458.0,1350.0,57.3,44.5,87.0
2025-01-08 15:00:00+00:00,40.4,40.7,463.0,1622.0,71.4,38.8,58.0
2025-01-08 16:00:00+00:00,39.0,39.7,466.0,1661.0,71.6,34.8,48.0
2025-01-08 17:00:00+00:00,37.8,38.6,468.0,1575.0,64.5,31.5,47.0
2025-01-08 18:00:00+00:00,36.9,37.8,469.0,1454.0,56.6,28.3,47.0
2025-01-08 19:00:00+00:00,34.9,35.9,469.0,1316.0,49.5,25.0,47.0
2025-01-08 20:00:00+00:00,32.4,33.2,467.0,1144.0,41.7,21.8,48.0
2025-01-08 21:00:00+00:00,30.2,31.1,466.0,973.0,35.3,19.2,48.0
2025-01-08 22:00:00+00:00,28.5,29.6,465.0,766.0,30.4,17.1,44.0
2025-01-08 23:00:00+00:00,26.9,28.3,464.0,561.0,27.0,15.5,39.0
2025-01-09 00:00:00+00:00,26.6,28.4,465.0,509.0,26.1,14.8,34.0
2025-01-09 01:00:00+00:00,26.5,28.6,469.0,757.0,32.3,15.9,26.0
2025-01-09 02:00:00+00:00,29.2,31.3,474.0,1158.0,40.6,17.6,16.0
2025-01-09 03:00:00+00:00,35.7,37.5,476.0,1426.0,44.7,19.6,19.0
2025-01-09 04:00:00+00:00,36.1,37.3,474.0,1433.0,41.1,22.5,45.0
2025-01-09 05:00:00+00:00,33.4,33.9,468.0,1307.0,33.3,25.8,82.0
2025-01-09 06:00:00+00:00,29.7,29.8,463.0,1140.0,25.7,27.6,114.0
2025-01-09 07:00:00+00:00,21.8,21.9,457.0,906.0,18.8,26.5,133.0
2025-01-09 08:00:00+00:00,17.9,17.9,451.0,631.0,12.1,23.8,146.0
2025-01-09 09:00:00+00:00,17.4,17.4,448.0,487.0,8.0,21.9,154.0
2025-01-09 10:00:00+00:00,17.5,17.6,448.0,532.0,4.6,21.7,160.0
2025-01-09 11:00:00+00:00,17.6,17.7,451.0,707.0,3.9,22.2,160.0
2025-01-09 12:00:00+00:00,19.3,19.5,455.0,1014.0,14.2,28.0,146.0
2025-01-09 13:00:00+00:00,34.9,35.0,463.0,1591.0,42.4,28.5,109.0
2025-01-09 14:00:00+00:00,51.5,51.7,473.0,2299.0,81.0,29.2,59.0
2025-01-09 15:00:00+00:00,56.7,56.9,480.0,2722.0,108.9,30.4,21.0
2025-01-09 16:00:00+00:00,60.1,60.3,481.0,2642.0,116.2,33.0,9.0
2025-01-09 17:00:00+00:00,61.7,62.2,480.0,2277.0,112.7,36.0,9.0
2025-01-09 18:00:00+00:00,65.4,65.7,476.0,1867.0,106.2,36.5,12.0
2025-01-09 19:00:00+00:00,58.1,58.2,469.0,1430.0,98.7,32.5,13.0
2025-01-09 20:00:00+00:00,48.2,48.2,461.0,948.0,88.3,25.9,16.0
2025-01-09 21:00:00+00:00,41.3,41.4,455.0,607.0,76.7,20.4,21.0
2025-01-09 22:00:00+00:00,36.4,36.6,454.0,470.0,62.6,16.9,30.0
2025-01-09 23:00:00+00:00,32.6,32.6,456.0,473.0,47.5,14.4,40.0
2025-01-10 00:00:00+00:00,31.0,31.1,459.0,614.0,47.4,13.5,35.0
2025-01-10 01:00:00+00:00,28.6,28.6,464.0,1000.0,48.6,14.2,33.0
2025-01-10 02:00:00+00:00,29.0,29.1,471.0,1523.0,49.9,15.2,30.0
2025-01-10 03:00:00+00:00,35.5,35.6,475.0,1853.0,49.1,16.4,34.0
2025-01-10 04:00:00+00:00,41.3,41.4,474.0,1817.0,44.6,17.8,48.0
2025-01-10 05:00:00+00:00,40.5,40.9,470.0,1588.0,37.8,19.4,69.0
2025-01-10 06:00:00+00:00,39.5,40.3,466.0,1352.0,30.9,21.2,89.0
2025-01-10 07:00:00+00:00,37.0,38.0,462.0,1148.0,23.5,23.4,109.0
2025-01-10 08:00:00+00:00,30.0,30.7,458.0,938.0,16.0,25.9,130.0
2025-01-10 09:00:00+00:00,26.6,27.1,455.0,793.0,11.2,28.2,145.0
2025-01-10 10:00:00+00:00,26.6,27.0,454.0,739.0,7.7,30.3,157.0
2025-01-10 11:00:00+00:00,27.8,28.2,455.0,749.0,6.8,32.3,163.0
2025-01-10 12:00:00+00:00,56.5,58.4,456.0,819.0,16.8,34.7,147.0
2025-01-10 13:00:00+00:00,68.7,70.5,458.0,986.0,44.3,33.5,108.0
2025-01-10 14:00:00+00:00,72.4,74.3,460.0,1213.0,81.8,31.7,55.0
2025-01-10 15:00:00+00:00,73.1,75.2,463.0,1378.0,106.3,30.3,16.0
2025-01-10 16:00:00+00:00,76.6,78.5,466.0,1438.0,105.9,29.7,7.0
2025-01-10 17:00:00+00:00,74.0,75.0,469.0,1437.0,92.5,29.5,12.0
2025-01-10 18:00:00+00:00,65.2,65.7,471.0,1387.0,78.5,28.7,20.0
2025-01-10 19:00:00+00:00,56.9,57.2,469.0,1266.0,68.0,26.7,26.0
2025-01-10 20:00:00+00:00,49.7,49.8,465.0,1096.0,57.0,24.1,34.0
2025-01-10 21:00:00+00:00,44.6,44.6,463.0,950.0,46.1,22.1,43.0
2025-01-10 22:00:00+00:00,40.6,40.7,463.0,818.0,33.1,21.0,54.0
2025-01-10 23:00:00+00:00,37.8,38.0,464.0,711.0,20.2,20.5,65.0
2025-01-11 00:00:00+00:00,38.8,38.9,466.0,735.0,21.1,20.1,55.0
2025-01-11 01:00:00+00:00,38.5,38.5,469.0,1004.0,28.9,20.7,43.0
2025-01-11 02:00:00+00:00,41.6,41.6,473.0,1405.0,39.4,21.7,27.0
2025-01-11 03:00:00+00:00,49.4,49.4,475.0,1704.0,45.4,24.0,25.0
2025-01-11 04:00:00+00:00,54.1,54.2,475.0,1809.0,43.1,28.9,50.0
2025-01-11 05:00:00+00:00,53.4,53.4,474.0,1812.0,36.3,35.1,89.0
2025-01-11 06:00:00+00:00,44.9,45.2,472.0,1752.0,28.9,38.9,122.0
2025-01-11 07:00:00+00:00,39.9,40.2,470.0,1623.0,21.0,38.4,142.0
2025-01-11 08:00:00+00:00,36.4,36.6,466.0,1432.0,12.5,35.5,156.0
2025-01-11 09:00:00+00:00,33.8,33.9,463.0,1240.0,7.0,32.9,164.0
2025-01-11 10:00:00+00:00,31.9,32.1,459.0,1025.0,3.6,31.2,167.0
2025-01-11 11:00:00+00:00,30.6,30.9,454.0,809.0,3.1,29.8,164.0
2025-01-11 12:00:00+00:00,26.5,27.0,452.0,720.0,11.7,30.7,149.0
2025-01-11 13:00:00+00:00,41.3,41.8,453.0,827.0,37.3,30.5,111.0
2025-01-11 14:00:00+00:00,50.6,51.5,457.0,1059.0,72.3,30.3,58.0
2025-01-11 15:00:00+00:00,53.6,54.6,462.0,1336.0,96.4,30.5,19.0
2025-01-11 16:00:00+00:00,59.0,60.3,471.0,1730.0,98.9,32.0,8.0
2025-01-11 17:00:00+00:00,65.2,66.4,481.0,2169.0,90.4,34.0,11.0
2025-01-11 18:00:00+00:00,64.0,64.5,486.0,2348.0,82.3,34.0,14.0
2025-01-11 19:00:00+00:00,57.6,57.9,481.0,2043.0,79.4,30.3,13.0
2025-01-11 20:00:00+00:00,49.1,49.4,471.0,1479.0,76.9,24.6,13.0
2025-01-11 21:00:00+00:00,41.9,41.9,464.0,1026.0,71.3,20.1,15.0
2025-01-11 22:00:00+00:00,36.9,37.0,462.0,779.0,59.0,18.0,23.0
2025-01-11 23:00:00+00:00,33.6,33.6,463.0,643.0,43.7,17.1,34.0
2025-01-12 00:00:00+00:00,35.3,35.3,466.0,700.0,56.3,15.8,17.0
2025-01-12 01:00:00+00:00,33.8,33.8,472.0,1134.0,56.1,17.6,17.0
2025-01-12 02:00:00+00:00,36.1,36.2,479.0,1761.0,55.4,20.2,19.0
2025-01-12 03:00:00+00:00,42.3,42.3,482.0,2117.0,51.8,22.8,30.0
2025-01-12 04:00:00+00:00,41.3,41.3,476.0,1936.0,42.8,25.6,59.0
2025-01-12 05:00:00+00:00,36.8,36.9,464.0,1484.0,30.9,28.4,97.0
2025-01-12 06:00:00+00:00,39.1,39.2,455.0,1094.0,20.9,30.1,130.0
2025-01-12 07:00:00+00:00,40.5,40.6,450.0,880.0,14.4,30.0,153.0
2025-01-12 08:00:00+00:00,38.9,39.0,448.0,728.0,9.8,28.8,170.0
2025-01-12 09:00:00+00:00,36.4,36.6,446.0,635.0,7.2,27.5,179.0
2025-01-12 10:00:00+00:00,35.2,35.3,445.0,613.0,6.8,26.2,179.0
2025-01-12 11:00:00+00:00,35.2,35.3,446.0,649.0,8.5,24.8,171.0
2025-01-12 12:00:00+00:00,36.3,36.4,447.0,703.0,11.7,22.1,156.0
2025-01-12 13:00:00+00:00,43.9,44.0,448.0,780.0,18.0,21.5,138.0
2025-01-12 14:00:00+00:00,48.4,48.5,450.0,874.0,26.5,20.7,114.0
2025-01-12 15:00:00+00:00,49.2,49.5,451.0,927.0,31.4,20.1,96.0
2025-01-12 16:00:00+00:00,49.9,50.2,450.0,901.0,29.3,19.8,90.0
2025-01-12 17:00:00+00:00,50.4,50.8,449.0,833.0,23.5,19.8,91.0
2025-01-12 18:00:00+00:00,50.8,51.1,447.0,775.0,18.2,19.7,93.0
2025-01-12 19:00:00+00:00,50.9,51.2,446.0,742.0,14.6,19.6,95.0
2025-01-12 20:00:00+00:00,50.8,51.2,445.0,718.0,11.5,19.5,99.0
2025-01-12 21:00:00+00:00,51.3,51.8,444.0,706.0,9.0,19.4,101.0
2025-01-12 22:00:00+00:00,52.9,53.3,443.0,698.0,6.9,19.4,102.0
2025-01-12 23:00:00+00:00,55.3,55.8,443.0,702.0,5.4,19.5,102.0
2025-01-13 00:00:00+00:00,58.8,59.4,443.0,742.0,5.8,19.9,102.0
2025-01-13 01:00:00+00:00,61.9,62.6,444.0,866.0,10.4,19.7,93.0
2025-01-13 02:00:00+00:00,65.7,66.6,445.0,1026.0,16.5,19.5,80.0
2025-01-13 03:00:00+00:00,69.8,71.0,445.0,1103.0,19.9,19.0,75.0
2025-01-13 04:00:00+00:00,71.9,73.1,445.0,1020.0,17.9,18.1,83.0
2025-01-13 05:00:00+00:00,71.7,73.6,444.0,854.0,13.2,16.9,99.0
2025-01-13 06:00:00+00:00,68.0,70.1,443.0,720.0,9.3,15.9,114.0
2025-01-13 07:00:00+00:00,59.1,60.8,443.0,662.0,7.3,15.1,127.0
2025-01-13 08:00:00+00:00,50.8,51.9,443.0,636.0,6.0,14.5,139.0
2025-01-13 09:00:00+00:00,44.7,45.6,443.0,629.0,5.7,14.1,147.0
2025-01-13 10:00:00+00:00,40.6,41.4,443.0,632.0,6.1,13.9,149.0
2025-01-13 11:00:00+00:00,38.0,38.8,443.0,654.0,7.4,13.9,145.0
2025-01-13 12:00:00+00:00,29.7,29.9,444.0,702.0,10.3,13.5,133.0
2025-01-13 13:00:00+00:00,37.4,37.7,446.0,800.0,16.1,13.7,119.0
2025-01-13 14:00:00+00:00,43.7,44.1,448.0,925.0,23.9,13.9,99.0
2025-01-13 15:00:00+00:00,47.3,47.8,449.0,1010.0,28.9,14.0,83.0
2025-01-13 16:00:00+00:00,49.7,50.4,449.0,1028.0,28.7,14.0,76.0
2025-01-13 17:00:00+00:00,51.7,52.4,449.0,1006.0,25.7,13.9,72.0
