date,pm2_5,pm10,carbon_dioxide,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-07-12 07:00:00+05:00,24.1,59.3,,167.0,8.7,3.3,42.0
2025-07-12 08:00:00+05:00,25.6,65.2,,189.0,10.1,3.5,42.0
2025-07-12 09:00:00+05:00,26.3,65.4,,183.0,8.9,3.6,46.0
2025-07-12 10:00:00+05:00,26.0,64.5,,164.0,6.4,3.6,52.0
2025-07-12 11:00:00+05:00,27.4,76.1,,149.0,4.5,3.6,57.0
2025-07-12 12:00:00+05:00,25.7,68.7,,144.0,3.8,3.6,59.0
2025-07-12 13:00:00+05:00,25.3,69.4,,143.0,3.6,3.5,60.0
2025-07-12 14:00:00+05:00,25.6,72.9,,144.0,3.8,3.5,59.0
2025-07-12 15:00:00+05:00,27.1,80.6,,148.0,4.3,3.5,57.0
2025-07-12 16:00:00+05:00,26.7,78.0,,155.0,5.3,3.5,54.0
2025-07-12 17:00:00+05:00,29.0,87.8,,165.0,7.3,3.5,49.0
2025-07-12 18:00:00+05:00,28.9,84.8,,174.0,9.1,3.5,47.0
2025-07-12 19:00:00+05:00,27.2,72.2,,187.0,11.5,3.5,43.0
2025-07-12 20:00:00+05:00,26.9,68.5,,193.0,12.9,3.5,41.0
2025-07-12 21:00:00+05:00,26.7,66.1,,189.0,12.5,3.5,41.0
2025-07-12 22:00:00+05:00,28.9,71.2,,178.0,11.1,3.4,42.0
2025-07-12 23:00:00+05:00,27.1,64.0,,166.0,9.6,3.3,43.0
2025-07-13 00:00:00+05:00,26.5,62.9,,152.0,8.0,3.1,44.0
2025-07-13 01:00:00+05:00,26.0,63.1,,136.0,6.2,2.9,45.0
2025-07-13 02:00:00+05:00,26.2,65.9,,124.0,4.8,2.7,46.0
2025-07-13 03:00:00+05:00,25.9,66.4,,116.0,4.1,2.6,47.0
2025-07-13 04:00:00+05:00,25.6,66.4,,112.0,3.8,2.7,47.0
2025-07-13 05:00:00+05:00,26.3,69.2,,117.0,4.0,2.8,47.0
2025-07-13 06:00:00+05:00,26.8,70.3,,144.0,6.3,3.1,45.0
2025-07-13 07:00:00+05:00,27.6,72.2,,180.0,9.3,3.6,43.0
2025-07-13 08:00:00+05:00,29.5,81.7,,203.0,10.9,3.9,43.0
2025-07-13 09:00:00+05:00,28.3,79.4,,198.0,9.7,4.0,48.0
2025-07-13 10:00:00+05:00,28.5,83.6,,179.0,7.2,4.1,56.0
2025-07-13 11:00:00+05:00,29.4,91.5,,165.0,5.2,4.1,62.0
2025-07-13 12:00:00+05:00,30.0,105.5,,162.0,4.6,4.2,66.0
2025-07-13 13:00:00+05:00,28.9,102.7,,164.0,4.5,4.3,69.0
2025-07-13 14:00:00+05:00,27.5,92.4,,168.0,4.9,4.4,69.0
2025-07-13 15:00:00+05:00,24.5,76.1,,171.0,5.5,4.4,65.0
2025-07-13 16:00:00+05:00,24.2,73.8,,176.0,6.5,4.3,59.0
2025-07-13 17:00:00+05:00,26.5,95.5,,184.0,8.3,4.3,54.0
2025-07-13 18:00:00+05:00,27.2,95.9,,215.0,12.8,4.4,47.0
2025-07-13 19:00:00+05:00,25.1,72.4,,257.0,18.9,4.6,37.0
2025-07-13 20:00:00+05:00,25.8,68.7,,281.0,22.6,4.7,30.0
2025-07-13 21:00:00+05:00,26.4,69.8,,271.0,21.7,4.7,30.0
2025-07-13 22:00:00+05:00,27.0,71.7,,242.0,18.5,4.6,33.0
2025-07-13 23:00:00+05:00,27.4,71.7,,213.0,15.1,4.4,36.0
2025-07-14 00:00:00+05:00,26.8,68.5,,188.0,12.2,4.1,38.0
2025-07-14 01:00:00+05:00,25.5,65.0,,162.0,9.2,3.7,41.0
2025-07-14 02:00:00+05:00,24.6,63.1,,142.0,7.0,3.5,42.0
2025-07-14 03:00:00+05:00,24.2,62.4,,128.0,5.8,3.5,42.0
2025-07-14 04:00:00+05:00,23.1,59.6,,121.0,5.4,3.6,42.0
2025-07-14 05:00:00+05:00,22.1,57.7,,119.0,5.1,3.5,42.0
2025-07-14 06:00:00+05:00,21.4,57.9,,145.0,6.9,3.9,40.0
2025-07-14 07:00:00+05:00,22.1,60.5,,179.0,9.3,4.4,38.0
2025-07-14 08:00:00+05:00,22.5,66.1,,201.0,10.5,4.8,38.0
2025-07-14 09:00:00+05:00,21.9,68.5,,196.0,9.4,4.9,44.0
2025-07-14 10:00:00+05:00,22.4,74.3,,179.0,7.2,5.0,53.0
2025-07-14 11:00:00+05:00,21.9,73.1,,165.0,5.4,5.0,60.0
2025-07-14 12:00:00+05:00,21.9,75.2,,161.0,4.7,5.1,65.0
2025-07-14 13:00:00+05:00,22.9,85.2,,161.0,4.5,5.2,68.0
2025-07-14 14:00:00+05:00,27.9,121.1,,164.0,4.8,5.3,69.0
2025-07-14 15:00:00+05:00,23.8,97.8,,168.0,5.2,5.3,67.0
2025-07-14 16:00:00+05:00,24.0,100.1,,175.0,6.0,5.3,62.0
2025-07-14 17:00:00+05:00,24.9,111.5,,186.0,8.2,5.4,56.0
2025-07-14 18:00:00+05:00,24.4,107.6,,208.0,11.9,5.5,48.0
2025-07-14 19:00:00+05:00,23.8,98.3,,239.0,17.0,5.6,38.0
2025-07-14 20:00:00+05:00,24.2,87.1,,260.0,20.7,5.7,30.0
2025-07-14 21:00:00+05:00,24.5,84.3,,265.0,21.7,5.7,28.0
2025-07-14 22:00:00+05:00,24.7,83.6,,261.0,21.3,5.7,28.0
2025-07-14 23:00:00+05:00,25.4,88.7,,253.0,20.5,5.7,29.0
2025-07-15 00:00:00+05:00,26.6,97.8,,241.0,19.3,5.6,30.0
2025-07-15 01:00:00+05:00,27.8,106.9,,225.0,17.7,5.5,31.0
2025-07-15 02:00:00+05:00,29.1,119.0,,210.0,16.2,5.4,32.0
2025-07-15 03:00:00+05:00,29.9,127.6,,191.0,14.7,5.3,32.0
2025-07-15 04:00:00+05:00,30.2,130.4,,173.0,13.2,5.3,32.0
2025-07-15 05:00:00+05:00,29.6,127.6,,155.0,10.9,5.5,35.0
2025-07-15 06:00:00+05:00,30.4,124.3,,181.0,12.5,6.9,35.0
2025-07-15 07:00:00+05:00,32.5,155.5,,216.0,14.6,8.8,35.0
2025-07-15 08:00:00+05:00,31.2,164.4,,240.0,15.6,10.3,40.0
2025-07-15 09:00:00+05:00,30.4,170.4,,242.0,14.4,11.1,52.0
2025-07-15 10:00:00+05:00,32.0,190.0,,233.0,12.0,11.4,68.0
2025-07-15 11:00:00+05:00,34.2,203.5,,227.0,9.9,11.7,86.0
2025-07-15 12:00:00+05:00,37.3,221.7,,228.0,8.2,11.9,107.0
2025-07-15 13:00:00+05:00,38.6,218.9,,232.0,6.8,12.0,129.0
2025-07-15 14:00:00+05:00,39.3,211.4,,238.0,6.4,12.0,142.0
2025-07-15 15:00:00+05:00,40.3,212.3,,247.0,7.3,12.0,140.0
2025-07-15 16:00:00+05:00,39.0,199.8,,258.0,9.2,12.0,127.0
2025-07-15 17:00:00+05:00,42.3,216.5,,279.0,12.5,13.3,124.0
2025-07-15 18:00:00+05:00,38.3,191.4,,283.0,16.2,11.2,97.0
2025-07-15 19:00:00+05:00,33.4,162.5,,288.0,21.3,8.2,60.0
2025-07-15 20:00:00+05:00,30.3,143.9,,287.0,24.6,6.1,33.0
2025-07-15 21:00:00+05:00,29.2,139.7,,274.0,24.5,5.5,25.0
2025-07-15 22:00:00+05:00,29.0,138.3,,256.0,22.8,5.6,26.0
2025-07-15 23:00:00+05:00,29.5,135.5,,240.0,21.2,5.9,28.0
2025-07-16 00:00:00+05:00,29.7,127.6,,233.0,20.8,6.2,28.0
2025-07-16 01:00:00+05:00,29.3,122.9,,230.0,20.7,6.7,28.0
2025-07-16 02:00:00+05:00,28.4,114.1,,221.0,19.8,7.0,29.0
2025-07-16 03:00:00+05:00,27.3,108.3,,197.0,17.4,6.9,31.0
2025-07-16 04:00:00+05:00,26.3,102.7,,168.0,14.4,6.6,33.0
2025-07-16 05:00:00+05:00,25.8,100.8,,148.0,11.7,6.4,36.0
2025-07-16 06:00:00+05:00,25.7,99.2,,164.0,11.9,6.8,37.0
2025-07-16 07:00:00+05:00,26.9,126.2,,186.0,12.2,7.4,39.0
2025-07-16 08:00:00+05:00,28.8,143.0,,206.0,12.0,8.2,48.0
2025-07-16 09:00:00+05:00,31.3,158.3,,221.0,10.9,9.3,69.0
2025-07-16 10:00:00+05:00,34.3,173.2,,235.0,9.4,10.6,98.0
2025-07-16 11:00:00+05:00,37.6,183.5,,243.0,8.0,11.4,122.0
2025-07-16 12:00:00+05:00,40.2,187.7,,244.0,6.9,11.6,141.0
2025-07-16 13:00:00+05:00,41.3,187.2,,240.0,5.9,11.4,156.0
2025-07-16 14:00:00+05:00,40.6,181.1,,238.0,5.9,10.9,158.0
2025-07-16 15:00:00+05:00,38.8,172.8,,239.0,7.1,10.1,140.0
2025-07-16 16:00:00+05:00,35.9,159.7,,241.0,9.3,8.9,109.0
2025-07-16 17:00:00+05:00,35.7,147.1,,277.0,13.7,9.0,108.0
2025-07-16 18:00:00+05:00,34.9,142.5,,304.0,20.0,8.2,84.0
2025-07-16 19:00:00+05:00,31.8,122.9,,341.0,28.4,7.1,51.0
2025-07-16 20:00:00+05:00,28.5,108.3,,357.0,33.6,6.2,28.0
2025-07-16 21:00:00+05:00,26.7,100.6,,337.0,32.5,5.9,23.0
2025-07-16 22:00:00+05:00,25.7,99.2,,298.0,28.1,5.8,27.0
2025-07-16 23:00:00+05:00,24.0,93.1,,259.0,23.6,5.8,31.0
2025-07-17 00:00:00+05:00,22.4,88.7,,226.0,19.9,5.6,33.0
2025-07-17 01:00:00+05:00,20.8,84.8,,193.0,16.3,5.5,34.0
2025-07-17 02:00:00+05:00,20.1,85.2,,166.0,13.2,5.4,36.0
2025-07-17 03:00:00+05:00,19.8,84.5,,142.0,10.9,5.4,37.0
2025-07-17 04:00:00+05:00,19.8,84.3,,124.0,9.2,5.5,38.0
2025-07-17 05:00:00+05:00,20.4,84.8,,119.0,8.3,5.8,39.0
2025-07-17 06:00:00+05:00,21.0,88.0,,144.0,9.8,6.2,38.0
2025-07-17 07:00:00+05:00,23.5,114.8,,180.0,11.9,6.9,37.0
2025-07-17 08:00:00+05:00,26.5,123.9,,215.0,13.3,7.9,45.0
2025-07-17 09:00:00+05:00,29.2,130.9,,251.0,13.4,9.6,69.0
2025-07-17 10:00:00+05:00,32.7,137.8,,286.0,12.8,11.7,102.0
2025-07-17 11:00:00+05:00,36.6,142.0,,305.0,11.7,12.8,128.0
2025-07-17 12:00:00+05:00,41.0,161.1,,294.0,9.6,12.1,145.0
2025-07-17 13:00:00+05:00,41.6,154.6,,266.0,7.1,10.5,156.0
2025-07-17 14:00:00+05:00,36.8,130.9,,246.0,6.3,9.3,155.0
2025-07-17 15:00:00+05:00,49.6,167.6,,241.0,8.2,9.0,133.0
2025-07-17 16:00:00+05:00,35.7,131.8,,244.0,11.9,9.1,99.0
2025-07-17 17:00:00+05:00,36.8,111.1,,261.0,11.7,14.2,118.0
2025-07-17 18:00:00+05:00,34.7,105.7,,297.0,17.7,14.7,99.0
2025-07-17 19:00:00+05:00,32.7,98.0,,344.0,25.8,15.4,72.0
2025-07-17 20:00:00+05:00,30.7,89.4,,364.0,30.6,15.1,52.0
2025-07-17 21:00:00+05:00,28.1,85.7,,334.0,29.1,13.1,43.0
2025-07-17 22:00:00+05:00,25.8,85.2,,278.0,24.2,10.2,40.0
2025-07-17 23:00:00+05:00,24.1,84.8,,226.0,19.4,7.9,40.0
2025-07-18 00:00:00+05:00,23.6,84.3,,188.0,15.5,6.9,42.0
2025-07-18 01:00:00+05:00,23.3,82.7,,154.0,11.6,6.5,47.0
2025-07-18 02:00:00+05:00,23.2,82.9,,131.0,8.8,6.3,51.0
2025-07-18 03:00:00+05:00,23.3,80.1,,120.0,7.5,6.2,52.0
2025-07-18 04:00:00+05:00,23.1,76.6,,118.0,7.4,6.4,52.0
2025-07-18 05:00:00+05:00,25.7,89.2,,115.0,6.8,5.0,47.0
2025-07-18 06:00:00+05:00,26.0,92.0,,145.0,8.9,6.0,45.0
2025-07-18 07:00:00+05:00,27.4,106.6,,186.0,11.7,7.3,43.0
2025-07-18 08:00:00+05:00,30.0,118.7,,219.0,13.1,8.6,50.0
2025-07-18 09:00:00+05:00,33.8,122.9,,237.0,11.8,10.0,76.0
2025-07-18 10:00:00+05:00,35.9,114.3,,247.0,9.1,11.3,111.0
2025-07-18 11:00:00+05:00,37.3,110.6,,247.0,6.8,11.7,134.0
2025-07-18 12:00:00+05:00,37.1,111.3,,231.0,5.5,10.3,133.0
2025-07-18 13:00:00+05:00,34.6,109.9,,204.0,4.8,8.0,121.0
2025-07-18 14:00:00+05:00,32.0,109.2,,186.0,4.6,6.3,107.0
2025-07-18 15:00:00+05:00,30.4,107.8,,185.0,5.3,5.9,96.0
2025-07-18 16:00:00+05:00,29.1,104.8,,192.0,6.6,6.2,84.0
2025-07-18 17:00:00+05:00,29.4,111.8,,193.0,9.0,5.9,67.0
2025-07-18 18:00:00+05:00,26.1,99.7,,197.0,10.6,5.6,61.0
2025-07-18 19:00:00+05:00,25.3,90.6,,202.0,12.7,5.3,53.0
2025-07-18 20:00:00+05:00,26.7,88.9,,203.0,13.8,5.0,49.0
2025-07-18 21:00:00+05:00,28.9,90.1,,196.0,12.9,5.0,51.0
2025-07-18 22:00:00+05:00,31.4,91.7,,184.0,11.0,5.0,56.0
2025-07-18 23:00:00+05:00,33.9,93.4,,173.0,9.2,5.0,61.0
2025-07-19 00:00:00+05:00,35.4,94.5,,166.0,8.0,4.8,63.0
2025-07-19 01:00:00+05:00,35.3,90.1,,159.0,7.0,4.5,65.0
2025-07-19 02:00:00+05:00,35.2,88.2,,155.0,6.3,4.3,66.0
2025-07-19 03:00:00+05:00,34.1,85.7,,150.0,5.9,4.3,66.0
2025-07-19 04:00:00+05:00,33.2,82.4,,147.0,5.7,4.5,65.0
2025-07-19 05:00:00+05:00,32.1,78.2,,149.0,5.6,4.4,66.0
2025-07-19 06:00:00+05:00,31.8,77.1,,169.0,7.1,4.7,65.0
2025-07-19 07:00:00+05:00,32.2,81.5,,196.0,9.1,5.2,64.0
2025-07-19 08:00:00+05:00,32.1,83.8,,215.0,10.1,5.8,68.0
2025-07-19 09:00:00+05:00,32.4,85.4,,220.0,9.1,6.5,80.0
2025-07-19 10:00:00+05:00,32.6,87.1,,218.0,7.2,7.3,95.0
2025-07-19 11:00:00+05:00,33.2,91.3,,214.0,5.6,7.7,108.0
2025-07-19 12:00:00+05:00,34.0,96.6,,209.0,4.7,7.5,116.0
2025-07-19 13:00:00+05:00,34.5,103.4,,204.0,4.1,7.0,121.0
2025-07-19 14:00:00+05:00,34.5,109.2,,201.0,4.3,6.5,119.0
2025-07-19 15:00:00+05:00,35.0,113.4,,203.0,5.6,6.0,107.0
2025-07-19 16:00:00+05:00,34.5,112.9,,209.0,7.8,5.6,88.0
2025-07-19 17:00:00+05:00,35.6,111.8,,245.0,10.9,6.8,97.0
2025-07-19 18:00:00+05:00,34.9,117.8,,262.0,14.3,7.1,84.0
2025-07-19 19:00:00+05:00,34.1,112.7,,284.0,18.9,7.5,66.0
2025-07-19 20:00:00+05:00,32.5,99.9,,301.0,22.4,7.8,52.0
2025-07-19 21:00:00+05:00,31.2,92.9,,305.0,23.7,7.9,46.0
2025-07-19 22:00:00+05:00,31.2,93.8,,303.0,23.9,7.9,44.0
2025-07-19 23:00:00+05:00,31.7,95.0,,300.0,23.9,7.9,42.0
2025-07-20 00:00:00+05:00,31.7,92.2,,299.0,24.3,7.8,40.0
2025-07-20 01:00:00+05:00,31.3,88.5,,297.0,24.4,7.6,38.0
2025-07-20 02:00:00+05:00,30.9,82.9,,288.0,23.8,7.4,37.0
2025-07-20 03:00:00+05:00,30.7,84.1,,263.0,21.5,6.8,38.0
2025-07-20 04:00:00+05:00,30.5,82.7,,232.0,18.4,6.1,40.0
2025-07-20 05:00:00+05:00,28.4,84.1,,152.0,9.2,4.8,52.0
2025-07-20 06:00:00+05:00,28.7,91.3,,172.0,10.5,5.8,51.0
2025-07-20 07:00:00+05:00,30.6,115.9,,199.0,12.1,7.2,51.0
2025-07-20 08:00:00+05:00,32.4,129.9,,222.0,12.8,8.5,58.0
2025-07-20 09:00:00+05:00,35.0,141.1,,236.0,11.5,9.8,80.0
2025-07-20 10:00:00+05:00,36.7,137.4,,245.0,9.1,11.1,109.0
2025-07-20 11:00:00+05:00,36.1,118.7,,251.0,7.2,11.9,133.0
2025-07-20 12:00:00+05:00,34.1,105.5,,251.0,5.9,12.1,149.0
2025-07-20 13:00:00+05:00,34.1,103.4,,248.0,5.1,11.9,160.0
2025-07-20 14:00:00+05:00,34.5,103.6,,247.0,5.1,11.6,163.0
2025-07-20 15:00:00+05:00,37.3,109.4,,251.0,6.3,11.4,155.0
2025-07-20 16:00:00+05:00,39.9,119.2,,257.0,8.5,11.1,139.0
2025-07-20 17:00:00+05:00,43.3,114.3,,280.0,13.2,11.2,125.0
2025-07-20 18:00:00+05:00,43.3,123.4,,301.0,17.1,12.3,109.0
2025-07-20 19:00:00+05:00,42.1,126.2,,330.0,22.6,13.9,86.0
2025-07-20 20:00:00+05:00,40.3,125.3,,349.0,26.5,14.9,67.0
2025-07-20 21:00:00+05:00,39.3,123.9,,351.0,27.8,15.0,56.0
2025-07-20 22:00:00+05:00,38.5,122.9,,342.0,27.6,14.6,49.0
2025-07-20 23:00:00+05:00,37.7,118.5,,328.0,26.5,13.8,45.0
2025-07-21 00:00:00+05:00,35.6,111.3,,306.0,24.1,12.3,44.0
2025-07-21 01:00:00+05:00,34.3,106.2,,278.0,20.8,10.4,45.0
2025-07-21 02:00:00+05:00,33.1,98.0,,251.0,17.7,8.8,46.0
2025-07-21 03:00:00+05:00,31.5,90.3,,222.0,14.9,7.6,47.0
2025-07-21 04:00:00+05:00,30.5,87.3,,194.0,12.3,6.7,48.0
2025-07-21 05:00:00+05:00,35.5,83.8,,327.0,24.1,14.8,36.0
2025-07-21 06:00:00+05:00,35.3,82.9,,349.0,24.4,15.5,38.0
2025-07-21 07:00:00+05:00,36.1,89.4,,379.0,24.5,16.7,42.0
2025-07-21 08:00:00+05:00,37.7,91.7,,397.0,23.3,18.9,59.0
2025-07-21 09:00:00+05:00,38.5,82.0,,392.0,19.4,23.6,100.0
2025-07-21 10:00:00+05:00,38.0,72.6,,375.0,14.1,29.4,153.0
2025-07-21 11:00:00+05:00,39.1,73.1,,355.0,9.8,32.4,192.0
2025-07-21 12:00:00+05:00,40.2,73.1,,333.0,7.3,30.3,206.0
2025-07-21 13:00:00+05:00,38.2,69.2,,308.0,5.9,25.5,206.0
2025-07-21 14:00:00+05:00,36.6,66.1,,291.0,5.4,21.5,201.0
2025-07-21 15:00:00+05:00,35.3,64.5,,283.0,5.6,19.6,194.0
2025-07-21 16:00:00+05:00,36.6,68.2,,284.0,6.7,18.6,183.0
2025-07-21 17:00:00+05:00,43.7,84.8,,346.0,11.4,18.4,172.0
2025-07-21 18:00:00+05:00,42.7,84.8,,383.0,16.9,18.2,152.0
2025-07-21 19:00:00+05:00,41.2,82.2,,433.0,24.6,17.9,124.0
2025-07-21 20:00:00+05:00,37.8,75.0,,467.0,30.2,17.2,100.0
2025-07-21 21:00:00+05:00,35.6,69.8,,477.0,32.4,15.9,85.0
2025-07-21 22:00:00+05:00,33.9,65.4,,471.0,32.7,14.1,74.0
2025-07-21 23:00:00+05:00,31.9,61.9,,445.0,31.2,12.3,65.0
2025-07-22 00:00:00+05:00,29.3,60.8,,389.0,27.1,10.3,59.0
2025-07-22 01:00:00+05:00,27.0,60.5,,313.0,21.3,8.2,56.0
2025-07-22 02:00:00+05:00,25.4,61.9,,248.0,16.1,6.6,54.0
2025-07-22 03:00:00+05:00,23.9,61.7,,202.0,12.2,5.9,53.0
2025-07-22 04:00:00+05:00,22.3,60.1,,167.0,9.0,5.6,53.0
2025-07-22 05:00:00+05:00,21.3,60.1,,148.0,6.9,5.7,56.0
2025-07-22 06:00:00+05:00,20.8,58.0,,175.0,8.9,6.5,54.0
2025-07-22 07:00:00+05:00,20.8,60.5,,213.0,11.5,7.7,53.0
2025-07-22 08:00:00+05:00,21.5,62.2,,241.0,12.8,8.5,58.0
2025-07-22 09:00:00+05:00,22.4,61.7,,248.0,11.5,8.8,75.0
2025-07-22 10:00:00+05:00,22.9,59.8,,246.0,8.8,8.8,97.0
2025-07-22 11:00:00+05:00,24.3,60.5,,244.0,6.7,8.6,115.0
2025-07-22 12:00:00+05:00,26.5,64.7,,249.0,5.8,8.3,125.0
2025-07-22 13:00:00+05:00,27.9,66.1,,255.0,5.5,7.8,131.0
2025-07-22 14:00:00+05:00,29.7,70.1,,258.0,5.6,7.3,129.0
2025-07-22 15:00:00+05:00,30.9,72.9,,257.0,6.3,6.7,114.0
2025-07-22 16:00:00+05:00,28.6,69.8,,254.0,7.6,6.0,92.0
2025-07-22 17:00:00+05:00,29.3,74.3,,252.0,9.9,5.5,72.0
2025-07-22 18:00:00+05:00,24.7,69.4,,241.0,11.0,5.4,65.0
2025-07-22 19:00:00+05:00,24.1,71.5,,226.0,12.5,5.1,55.0
2025-07-22 20:00:00+05:00,24.5,73.1,,211.0,13.2,5.0,48.0
2025-07-22 21:00:00+05:00,24.4,72.4,,197.0,12.4,5.0,47.0
2025-07-22 22:00:00+05:00,24.0,69.4,,183.0,10.8,5.1,48.0
2025-07-22 23:00:00+05:00,23.4,66.1,,170.0,9.2,5.0,50.0
2025-07-23 00:00:00+05:00,22.6,63.8,,157.0,7.8,4.7,51.0
2025-07-23 01:00:00+05:00,20.9,57.6,,144.0,6.5,4.2,52.0
2025-07-23 02:00:00+05:00,19.8,56.5,,135.0,5.6,4.0,52.0
2025-07-23 03:00:00+05:00,18.9,54.6,,128.0,5.2,4.2,52.0
2025-07-23 04:00:00+05:00,18.5,54.1,,125.0,5.3,4.6,51.0
2025-07-23 05:00:00+05:00,16.6,38.6,,136.0,5.9,4.9,52.0
2025-07-23 06:00:00+05:00,16.6,40.5,,156.0,7.8,5.2,51.0
2025-07-23 07:00:00+05:00,17.9,48.4,,184.0,10.4,5.6,50.0
2025-07-23 08:00:00+05:00,19.4,57.4,,203.0,11.6,5.9,53.0
2025-07-23 09:00:00+05:00,20.8,64.5,,205.0,10.1,5.8,65.0
2025-07-23 10:00:00+05:00,22.6,72.6,,200.0,7.2,5.6,81.0
2025-07-23 11:00:00+05:00,24.7,81.5,,197.0,5.1,5.4,92.0
2025-07-23 12:00:00+05:00,27.4,91.0,,203.0,4.8,5.3,95.0
2025-07-23 13:00:00+05:00,30.5,104.3,,212.0,5.2,5.3,92.0
2025-07-23 14:00:00+05:00,34.0,121.1,,219.0,6.0,5.2,87.0
2025-07-23 15:00:00+05:00,37.7,138.8,,222.0,7.0,5.0,78.0
2025-07-23 16:00:00+05:00,36.1,131.3,,222.0,8.2,4.8,67.0
2025-07-23 17:00:00+05:00,31.4,125.3,,188.0,6.9,5.2,68.0
2025-07-23 18:00:00+05:00,30.4,117.1,,195.0,8.9,5.1,61.0
2025-07-23 19:00:00+05:00,29.2,109.2,,204.0,11.6,5.0,52.0
2025-07-23 20:00:00+05:00,29.0,107.3,,210.0,13.5,4.9,45.0
2025-07-23 21:00:00+05:00,29.1,107.8,,212.0,14.2,4.8,43.0
2025-07-23 22:00:00+05:00,29.3,107.8,,211.0,14.0,4.7,43.0
2025-07-23 23:00:00+05:00,28.6,106.6,,204.0,13.2,4.5,44.0
2025-07-24 00:00:00+05:00,27.1,103.1,,186.0,11.2,4.2,45.0
2025-07-24 01:00:00+05:00,27.3,106.6,,162.0,8.4,3.9,48.0
2025-07-24 02:00:00+05:00,29.0,115.9,,143.0,6.4,3.8,49.0
2025-07-24 03:00:00+05:00,29.5,115.3,,134.0,5.6,3.9,49.0
2025-07-24 04:00:00+05:00,30.0,116.9,,130.0,5.6,4.1,48.0
2025-07-24 05:00:00+05:00,28.8,111.8,,136.0,6.2,4.6,47.0
2025-07-24 06:00:00+05:00,29.6,118.5,,153.0,7.3,4.9,47.0
2025-07-24 07:00:00+05:00,32.2,137.4,,177.0,8.8,5.3,48.0
2025-07-24 08:00:00+05:00,35.2,161.6,,193.0,9.5,5.6,51.0
2025-07-24 09:00:00+05:00,37.4,174.6,,193.0,8.7,5.6,56.0
2025-07-24 10:00:00+05:00,39.2,183.5,,186.0,7.1,5.4,63.0
2025-07-24 11:00:00+05:00,41.0,189.1,,179.0,5.7,5.3,70.0
2025-07-24 12:00:00+05:00,41.3,190.0,,175.0,4.7,5.3,77.0
2025-07-24 13:00:00+05:00,40.7,183.5,,172.0,3.9,5.2,84.0
2025-07-24 14:00:00+05:00,38.0,171.8,,171.0,3.6,5.2,87.0
2025-07-24 15:00:00+05:00,33.9,156.9,,172.0,4.0,5.1,82.0
2025-07-24 16:00:00+05:00,30.3,143.9,,175.0,5.0,5.0,73.0
2025-07-24 17:00:00+05:00,26.5,126.7,,186.0,7.3,5.3,62.0
2025-07-24 18:00:00+05:00,25.0,116.4,,189.0,8.5,5.2,57.0
2025-07-24 19:00:00+05:00,24.3,108.0,,193.0,10.1,4.9,51.0
2025-07-24 20:00:00+05:00,24.2,100.4,,196.0,11.4,4.8,46.0
2025-07-24 21:00:00+05:00,24.5,99.2,,198.0,12.0,4.8,44.0
2025-07-24 22:00:00+05:00,24.9,98.0,,199.0,12.1,4.8,44.0
2025-07-24 23:00:00+05:00,25.2,94.3,,196.0,11.9,4.8,44.0
2025-07-25 00:00:00+05:00,25.7,96.4,,186.0,11.0,4.7,44.0
2025-07-25 01:00:00+05:00,26.7,102.0,,173.0,9.8,4.6,45.0
2025-07-25 02:00:00+05:00,27.1,104.3,,161.0,8.7,4.6,45.0
2025-07-25 03:00:00+05:00,27.9,108.0,,151.0,8.0,4.7,45.0
2025-07-25 04:00:00+05:00,29.4,115.7,,142.0,7.5,4.8,44.0
2025-07-25 05:00:00+05:00,31.1,126.2,,154.0,8.5,5.5,43.0
2025-07-25 06:00:00+05:00,32.8,134.6,,171.0,9.7,6.1,44.0
2025-07-25 07:00:00+05:00,37.0,168.1,,193.0,11.2,6.8,45.0
2025-07-25 08:00:00+05:00,40.4,191.9,,207.0,11.7,7.3,48.0
2025-07-25 09:00:00+05:00,43.4,204.4,,204.0,10.3,7.2,56.0
2025-07-25 10:00:00+05:00,45.9,209.1,,192.0,7.8,6.9,66.0
2025-07-25 11:00:00+05:00,47.4,208.6,,181.0,5.8,6.5,74.0
2025-07-25 12:00:00+05:00,46.8,201.2,,172.0,4.6,6.1,77.0
2025-07-25 13:00:00+05:00,44.1,188.6,,163.0,3.9,5.7,78.0
2025-07-25 14:00:00+05:00,39.9,174.2,,159.0,3.8,5.4,77.0
2025-07-25 15:00:00+05:00,36.2,162.1,,161.0,4.5,5.4,73.0
2025-07-25 16:00:00+05:00,33.2,154.6,,168.0,5.9,5.6,66.0
2025-07-25 17:00:00+05:00,29.3,147.6,,182.0,8.0,5.9,58.0
2025-07-25 18:00:00+05:00,29.0,147.6,,184.0,9.0,5.7,55.0
2025-07-25 19:00:00+05:00,28.1,143.4,,187.0,10.5,5.4,50.0
2025-07-25 20:00:00+05:00,28.3,141.6,,190.0,11.6,5.2,47.0
2025-07-25 21:00:00+05:00,30.0,147.6,,194.0,12.2,5.1,46.0
2025-07-25 22:00:00+05:00,31.8,141.6,,198.0,12.5,5.1,46.0
2025-07-25 23:00:00+05:00,33.5,132.7,,197.0,12.4,5.0,47.0
2025-07-26 00:00:00+05:00,34.7,126.7,,190.0,11.7,4.9,48.0
2025-07-26 01:00:00+05:00,35.5,124.3,,178.0,10.6,4.7,50.0
2025-07-26 02:00:00+05:00,35.4,120.1,,166.0,9.4,4.6,52.0
