timestamp,temperature,humidity,pressure,uv_index,co2,formaldehyde,tvoc,pm2_5,pm10,aqi_temperature,aqi_humidity,wind_speed,wind_dir_degrees,wind_dir_cardinal,rainfall
2025-07-06T00:00:09.186872,29.3,80.7,1003.2,0.32,nan,,,27.1,94.8,,,1.6,87,E,0.0
2025-07-06T00:00:41.415338,29.3,80.9,1003.2,0.0,nan,,,27.1,94.8,,,2.3,92,E,0.0
2025-07-06T00:01:13.613042,29.3,81.1,1003.2,0.0,nan,,,27.1,94.8,,,1.6,99,E,0.0
2025-07-06T00:01:45.831365,29.3,81.2,1003.2,0.26,nan,,,27.1,94.8,,,1.6,347,NNW,0.0
2025-07-06T00:02:18.094326,29.3,81.3,1003.2,0.0,nan,,,27.1,94.8,,,1.6,167,SSE,0.0
2025-07-06T00:02:50.323560,29.3,81.2,1003.2,0.0,nan,,,27.1,94.8,,,2.2,37,NE,0.0
2025-07-06T00:03:22.600265,29.3,81.2,1003.2,0.13,nan,,,27.1,94.8,,,1.9,325,NW,0.0
2025-07-06T00:03:54.958635,29.3,81.1,1003.2,0.02,nan,,,27.1,94.8,,,1.0,290,WNW,0.0
2025-07-06T00:04:27.344740,29.3,81.1,1003.3,0.0,nan,,,27.1,94.8,,,0.9,299,WNW,0.0
2025-07-06T00:04:59.635595,29.3,81.1,1003.3,0.0,nan,,,27.1,94.8,,,2.6,127,SE,0.0
2025-07-06T00:05:31.961355,29.3,81.2,1003.2,0.0,nan,,,27.1,94.8,,,1.9,140,SE,0.0
2025-07-06T00:06:04.319485,29.3,81.3,1003.2,0.05,nan,,,27.1,94.8,,,1.6,199,SSW,0.0
2025-07-06T00:06:36.544342,29.2,81.4,1003.3,0.16,nan,,,27.1,94.8,,,1.8,175,S,0.0
2025-07-06T00:07:08.802528,29.3,81.6,1003.2,0.29,nan,,,27.1,94.8,,,1.7,162,SSE,0.0
2025-07-06T00:07:41.103279,29.3,81.7,1003.3,0.08,nan,,,27.1,94.8,,,1.6,89,E,0.0
2025-07-06T00:08:13.454965,29.3,81.8,1003.2,0.0,nan,,,27.1,94.8,,,1.7,220,SW,0.0
2025-07-06T00:08:45.655898,29.2,81.8,1003.2,0.4,nan,,,27.1,94.8,,,1.2,191,S,0.0
2025-07-06T00:09:17.892847,29.3,81.9,1003.1,0.02,nan,,,27.1,94.8,,,2.2,234,SW,0.0
2025-07-06T00:09:50.179183,29.3,82.0,1003.2,0.0,nan,,,27.1,94.8,,,2.1,13,NNE,0.0
2025-07-06T00:10:22.367802,29.3,82.2,1003.1,0.16,nan,,,27.1,94.8,,,2.2,176,S,0.0
2025-07-06T00:10:54.638400,29.3,82.3,1003.1,0.29,nan,,,27.1,94.8,,,1.7,76,ENE,0.0
2025-07-06T00:11:27.099489,29.3,82.3,1003.1,0.0,nan,,,27.1,94.8,,,1.6,164,SSE,0.0
2025-07-06T00:11:59.360138,29.3,82.4,1003.1,0.0,nan,,,27.1,94.8,,,2.1,119,ESE,0.0
2025-07-06T00:12:31.563753,29.2,82.4,1003.1,0.0,nan,,,27.1,94.8,,,2.6,36,NE,0.0
2025-07-06T00:13:03.749413,29.3,82.5,1003.1,0.0,nan,,,27.1,94.8,,,2.3,307,NW,0.0
2025-07-06T00:13:36.160482,29.3,82.7,1003.1,0.0,nan,,,27.1,94.8,,,2.3,23,NNE,0.0
2025-07-06T00:14:08.382520,29.3,82.7,1003.1,0.29,nan,,,27.1,94.8,,,1.4,343,NNW,0.0
2025-07-06T00:14:40.566553,29.3,82.8,1003.1,0.0,nan,,,27.1,94.8,,,1.6,162,SSE,0.0
2025-07-06T00:15:12.761050,29.3,82.8,1003.1,0.0,nan,,,27.1,94.8,,,1.5,342,NNW,0.0
2025-07-06T00:15:45.001732,29.3,82.9,1003.0,0.0,nan,,,27.1,94.8,,,1.5,79,E,0.0
2025-07-06T00:16:17.200348,29.3,82.9,1003.0,0.0,nan,,,27.1,94.8,,,1.9,169,S,0.0
2025-07-06T00:16:49.419264,29.3,82.9,1003.0,0.37,nan,,,27.1,94.8,,,0.9,345,NNW,0.0
2025-07-06T00:17:21.662573,29.3,82.9,1003.0,0.13,nan,,,27.1,94.8,,,0.8,185,S,0.0
2025-07-06T00:17:53.910053,29.3,82.8,1002.9,0.0,nan,,,27.1,94.8,,,0.8,162,SSE,0.0
2025-07-06T00:18:26.096632,29.3,82.8,1003.0,0.18,nan,,,27.1,94.8,,,2.0,71,ENE,0.0
2025-07-06T00:18:58.345823,29.3,82.9,1002.9,0.0,nan,,,27.1,94.8,,,1.8,20,NNE,0.0
2025-07-06T00:19:30.721412,29.3,82.9,1002.9,0.0,nan,,,27.1,94.8,,,1.3,48,NE,0.0
2025-07-06T00:20:02.985722,29.3,82.8,1002.9,0.0,nan,,,27.1,94.8,,,2.9,139,SE,0.0
2025-07-06T00:20:35.275901,29.3,82.8,1002.9,0.32,nan,,,27.1,94.8,,,2.2,72,ENE,0.0
2025-07-06T00:21:07.680390,29.3,82.8,1002.9,0.0,nan,,,27.1,94.8,,,1.7,141,SE,0.0
2025-07-06T00:21:39.989176,29.3,82.7,1002.8,0.34,nan,,,27.1,94.8,,,3.1,166,SSE,0.0
2025-07-06T00:22:12.193616,29.3,82.7,1002.9,0.0,nan,,,27.1,94.8,,,1.9,270,W,0.0
2025-07-06T00:22:44.373561,29.3,82.7,1002.9,0.18,nan,,,27.1,94.8,,,1.3,150,SSE,0.0
2025-07-06T00:23:16.610935,29.3,82.7,1002.9,0.16,nan,,,27.1,94.8,,,0.5,160,SSE,0.0
2025-07-06T00:23:48.868366,29.3,82.7,1002.8,0.0,nan,,,27.1,94.8,,,1.7,201,SSW,0.0
2025-07-06T00:24:21.134320,29.3,82.8,1002.9,0.24,nan,,,27.1,94.8,,,1.1,166,SSE,0.0
2025-07-06T00:24:53.340411,29.3,82.8,1002.9,0.0,nan,,,27.1,94.8,,,0.8,213,SSW,0.0
2025-07-06T00:25:25.751756,29.3,82.9,1002.9,0.29,nan,,,27.1,94.8,,,1.3,160,SSE,0.0
2025-07-06T00:25:58.087875,29.3,82.8,1002.9,0.1,nan,,,27.1,94.8,,,0.8,193,SSW,0.0
2025-07-06T00:26:30.517696,29.3,82.9,1002.9,0.0,nan,,,27.1,94.8,,,1.8,139,SE,0.0
2025-07-06T00:27:02.828924,29.3,82.9,1002.9,0.0,nan,,,27.1,94.8,,,1.4,35,NE,0.0
2025-07-06T00:27:35.233560,29.3,83.0,1002.9,0.0,nan,,,27.1,94.8,,,1.4,92,E,0.0
2025-07-06T00:28:07.635453,29.3,83.1,1002.9,0.0,nan,,,27.1,94.8,,,1.0,146,SE,0.0
2025-07-06T00:28:39.861605,29.3,83.1,1002.9,0.0,nan,,,27.1,94.8,,,1.5,332,NNW,0.0
2025-07-06T00:29:12.135591,29.3,83.3,1002.9,0.0,nan,,,27.1,94.8,,,0.9,287,WNW,0.0
2025-07-06T00:29:44.540885,29.3,83.3,1002.9,0.0,nan,,,27.1,94.8,,,0.7,152,SSE,0.0
