timestamp,temperature,humidity,pressure,uv_index,co2,formaldehyde,tvoc,pm2_5,pm10,aqi_temperature,aqi_humidity,wind_speed,wind_dir_degrees,wind_dir_cardinal,rainfall
2025-05-27T00:00:24.579813,30.2,54.0,1007.1,0.0,1203,16,116,38,47,30.3,60.9,0.2,184,S,0.0
2025-05-27T00:00:56.562498,30.2,54.0,1007.1,0.0,1203,17,127,39,48,30.2,60.6,0.2,243,WSW,0.0
2025-05-27T00:01:28.543909,30.1,53.8,1007.1,0.05,1200,16,125,39,48,30.1,60.8,0.2,250,WSW,0.0
2025-05-27T00:02:00.520413,30.1,53.6,1007.1,0.0,1200,16,126,37,46,30.3,59.9,0.2,67,ENE,0.0
2025-05-27T00:02:32.485838,30.1,53.3,1007.0,0.0,1200,16,104,39,48,30.3,60.0,0.3,220,SW,0.0
2025-05-27T00:03:04.461329,30.1,53.6,1007.1,0.0,1200,16,120,36,44,30.4,59.7,0.3,146,SE,0.0
2025-05-27T00:03:36.416015,30.1,53.3,1007.0,0.0,1195,16,124,38,47,30.4,59.4,0.3,257,WSW,0.0
2025-05-27T00:04:08.388246,30.1,53.1,1007.0,0.0,1192,16,123,38,47,30.1,60.0,0.2,229,SW,0.0
2025-05-27T00:04:40.376082,30.1,52.9,1007.0,0.02,1192,16,123,36,44,30.2,59.8,0.2,233,SW,0.0
2025-05-27T00:05:12.360762,30.0,53.2,1007.0,0.02,1189,16,105,36,44,30.3,59.5,0.3,236,SW,0.0
2025-05-27T00:05:44.345047,30.0,53.1,1007.0,0.0,1186,16,122,36,44,30.2,59.4,0.3,209,SSW,0.0
2025-05-27T00:06:16.315873,30.0,52.3,1007.0,0.0,1179,13,119,34,42,30.2,59.1,0.2,277,W,0.0
2025-05-27T00:06:48.301300,30.0,52.7,1007.0,0.05,1185,16,123,33,41,30.2,59.2,0.2,233,SW,0.0
2025-05-27T00:07:20.285835,30.0,52.7,1007.0,0.0,1190,16,136,34,42,30.3,59.0,0.2,255,WSW,0.0
2025-05-27T00:07:52.270033,30.0,52.3,1007.1,0.0,1197,14,125,33,41,30.2,58.7,0.2,228,SW,0.0
2025-05-27T00:08:24.256932,30.0,52.1,1007.0,0.0,1195,13,139,33,41,30.3,58.1,0.1,203,SSW,0.0
2025-05-27T00:08:56.230796,30.0,52.1,1007.0,0.0,1190,16,137,33,41,30.3,58.5,0.1,193,SSW,0.0
2025-05-27T00:09:28.217832,30.0,51.8,1007.0,0.08,1185,14,125,33,41,30.3,58.1,0.1,240,WSW,0.0
2025-05-27T00:10:00.205157,30.0,52.5,1007.0,0.05,1180,16,133,31,38,30.3,58.6,0.1,249,WSW,0.0
2025-05-27T00:10:32.187706,30.0,52.3,1007.0,0.0,1184,16,123,33,41,30.4,58.5,0.1,214,SW,0.0
2025-05-27T00:11:04.173602,30.1,52.8,1007.1,0.0,1185,16,122,35,43,30.4,58.7,0.1,64,ENE,0.0
2025-05-27T00:11:36.158531,30.1,52.9,1007.1,0.08,1176,16,121,31,38,30.4,58.9,0.1,311,NW,0.0
2025-05-27T00:12:08.134106,30.0,52.7,1007.1,0.02,1165,13,106,31,38,30.4,58.5,0.1,252,WSW,0.0
2025-05-27T00:12:40.097221,30.1,52.1,1007.1,0.0,1159,13,117,28,34,30.5,58.3,0.1,246,WSW,0.0
2025-05-27T00:13:12.069164,30.1,52.1,1007.1,0.08,1155,13,116,32,39,30.5,58.1,0.1,267,W,0.0
2025-05-27T00:13:44.038443,30.1,52.1,1007.1,0.02,1154,14,116,30,37,30.5,58.0,0.0,19,NNE,0.0
2025-05-27T00:14:16.022131,30.1,52.0,1007.1,0.0,1148,14,98,31,38,30.4,58.2,0.1,155,SSE,0.0
2025-05-27T00:14:47.990301,30.1,51.7,1007.1,0.0,1144,13,115,28,34,30.4,57.9,0.1,219,SW,0.0
2025-05-27T00:15:19.964043,30.1,51.4,1007.1,0.0,1143,13,115,29,36,30.3,57.9,0.1,258,WSW,0.0
2025-05-27T00:15:51.934661,30.1,51.1,1007.1,0.0,1150,13,116,28,34,30.4,57.3,0.1,226,SW,0.0
2025-05-27T00:16:23.908740,30.1,51.1,1007.1,0.0,1150,13,116,28,34,30.2,57.7,0.1,313,NW,0.0
2025-05-27T00:16:55.895785,30.1,51.4,1007.1,0.05,1155,13,104,28,34,30.3,57.9,0.2,246,WSW,0.0
2025-05-27T00:17:27.875515,30.0,51.6,1007.1,0.0,1155,13,133,30,37,30.5,57.7,0.1,185,S,0.0
2025-05-27T00:17:59.856952,30.0,52.0,1007.1,0.0,1154,16,134,29,36,30.5,58.0,0.1,164,SSE,0.0
2025-05-27T00:18:31.810417,30.1,52.3,1007.1,0.0,1160,16,123,29,36,30.3,58.7,0.1,199,SSW,0.0
2025-05-27T00:19:03.787542,30.1,52.5,1007.1,0.0,1160,18,139,28,34,30.4,58.8,0.2,218,SW,0.0
2025-05-27T00:19:35.751403,30.1,52.8,1007.1,0.0,1170,16,137,29,36,30.5,59.1,0.1,220,SW,0.0
2025-05-27T00:20:07.726190,30.2,53.1,1007.2,0.0,1175,17,142,27,33,30.6,59.0,0.0,250,WSW,0.0
2025-05-27T00:20:39.706637,30.2,53.3,1007.1,0.02,1175,17,130,28,34,30.6,59.2,0.0,207,SSW,0.0
2025-05-27T00:21:11.674150,30.2,53.7,1007.1,0.0,1165,18,122,27,33,30.6,59.7,0.0,250,WSW,0.0
2025-05-27T00:21:43.659882,30.2,53.9,1007.2,0.0,1170,18,135,29,36,30.5,60.1,0.1,240,WSW,0.0
2025-05-27T00:22:15.649113,30.3,54.2,1007.1,0.0,1170,17,135,28,34,30.6,60.1,0.1,234,SW,0.0
2025-05-27T00:22:47.632641,30.3,54.3,1007.1,0.0,1170,18,136,26,32,30.6,60.5,0.1,196,SSW,0.0
2025-05-27T00:23:19.606216,30.3,54.4,1007.1,0.08,1169,18,118,25,31,30.5,60.6,0.1,91,E,0.0
2025-05-27T00:23:51.571351,30.3,54.3,1007.1,0.0,1166,17,127,27,33,30.6,60.2,0.1,192,SSW,0.0
